,title,artist,lastfm_id,genius_id,Group
3426,Paper Bag,Goldfrapp,TRUTHGG128E0784ACC,1127884.0,15
3427,Human,Goldfrapp,TRZWINM128E0784ACD,1542989.0,26
3428,Deer Stop,Goldfrapp,TRGGUDG128E0784ACF,1038446.0,8
3429,Love Sweet Sound,Groove Armada,TRIUCAP128F42BCDC7,814565.0,90
3430,Jamaica Farewell,Harry Belafonte,TRRUYYD128F933D9D4,442365.0,6
3431,Long Black Veil,Harry Manx,TRFHHVO128F42807A4,914388.0,16
3432,Do You Believe In Love,Huey Lewis & The News,TRBGUWT128F145BFA8,2279460.0,12
3433,Stuck With You,Huey Lewis & The News,TRTWYXC128F145C038,979127.0,29
3434,Better Than Love,Hurts,TRRAUIX12903CDDD6C,716009.0,6
3435,Black Devil Car,Jamiroquai,TRDAKBP128F425A7ED,1219853.0,29
3436,Calling All Angels,Jane Siberry,TRZSDDT128F930CA82,1570980.0,16
3437,Across The Universe,Jim Sturgess,TRUQCIQ128F423A0AD,1527049.0,7
3438,Angel,Jimi Hendrix,TRCLXUH12903CC17DB,335307.0,64
3439,Love Vibration,Josh Rouse,TRUKVPU128F147B59B,1518865.0,9
3440,Winter In The Hamptons,Josh Rouse,TRDWQHL128F147BD31,966668.0,15
3441,Thank You Very Much,Kaiser Chiefs,TRNDWLI128EF340671,1670900.0,4
3442,Try Your Best,Kaiser Chiefs,TRFKOQC128F14A2E2D,1283740.0,5
3443,Everybody's Changing,Keane,TROIISO128F93184B7,445234.0,64
3444,Can't Stop Now,Keane,TRIHYGG128F9311B4D,665494.0,54
3445,This Is The Last Time,Keane,TRCYLZV128F931848A,1058551.0,27
3446,Bedshaped,Keane,TRBGQHZ128F424EA56,380953.0,63
3447,Cold Desert,Kings Of Leon,TRILXCN128F92F41C6,254415.0,27
3448,Failure,Kings Of Convenience,TRRKUWY128E0782FC4,1190537.0,7
3449,Bulletproof,La Roux,TRRUVLO128F92DE6F7,66262.0,68
3450,I Got The,Labi Siffre,TRPBPLA128F92F4119,1237179.0,43
3451,It's My Party,Lesley Gore,TRGNFGN128F92ECCE9,707672.0,8
3452,Automatic,Less Than Jake,TRBFRFR128E0781C86,2025660.0,68
3453,Just Like Frank,Less Than Jake,TRXAGBT128E0781C90,1164802.0,11
3454,Lockdown,Less Than Jake,TRGOKFC128E0781C95,1215073.0,5
3455,I Think I Love You,Less Than Jake,TRSTJFQ128F428DA21,1050862.0,7
3456,Cool Change,Little River Band,TRMVQLM128F14689D6,1748186.0,64
3457,Moving On Up,M People,TRUWVOL128F425D718,1356047.0,68
3458,Against All Odds (Take A Look At Me Now),Mariah Carey,TRBWIZB128F425A66B,204287.0,54
3459,Boy (I Need You),Mariah Carey,TRTLSLY128E0785EE0,32092.0,5
3460,Psyche,Massive Attack,TREWEFA12903CB52A3,709854.0,4
3461,Paradise Circus,Massive Attack,TRZURRG12903CB2CFA,106045.0,15
3462,Rush Minute,Massive Attack,TRGXJEJ12903CB2CFD,709857.0,6
3463,Saturday Come Slow,Massive Attack,TRPOKET12903CB2D00,359214.0,89
3464,All I Do Is Dream Of You,Michael Bublé,TRODVCJ128F145EB5D,1324251.0,18
3465,The Music Of The Night,Michael Crawford,TRAVMHF128F1474B21,915333.0,95
3466,Black Illusion,Ozzy Osbourne,TRMGSVX128F4278F7B,420705.0,28
3467,Looking Through Patient Eyes,P.M. Dawn,TRPGHUR128F930F559,930776.0,4
3468,Live To Win,Paul Stanley,TRDBJAJ128F1486EF1,734038.0,86
3469,Born For Me,Paul Westerberg,TRMMYEQ128F145DB07,1630959.0,64
3470,Don't Stop Believin',Petra Haden,TRBOYCC128F4269EB8,1603523.0,5
3471,I Know A Place,Petula Clark,TRSWZYM128F422F9DE,1689881.0,24
3472,Shine On,Peter Frampton,TRPTAUH128F149235D,686430.0,26
3473,Narcoleptic,Placebo,TRUNZYO128E0780DA3,2144846.0,5
3474,This Picture,Placebo,TRVSTDG128F42A2767,453078.0,68
3475,The Bitter End,Placebo,TRDCSMF128E0780CBC,453094.0,90
3476,Running Up That Hill,Placebo,TRTKDWZ12903CF2935,2145986.0,26
3477,Daddy Cool,Placebo,TRJVMQK128F426E647,1543076.0,6
3478,Pierrot The Clown,Placebo,TRFUJPY128F146CA22,487379.0,24
3479,Fake Plastic Trees,Radiohead,TRYFDIV128F42BAF81,1188.0,11
3480,(Nice Dream),Radiohead,TRESMVD128F9310D57,76796.0,56
3481,Street Spirit (Fade Out),Radiohead,TRNVGJR12903CBFAEB,76803.0,4
3482,Airbag,Radiohead,TRGTHCA128E0782187,80540.0,28
3483,Paranoid Android,Radiohead,TRGLRIX128E0782188,78831.0,64
3484,Rehab,Rihanna,TRRORBU128F93113D1,3074.0,5
3485,Cry,Rihanna,TRFVUGP128F426C36C,60664.0,4
3486,The One I Love,Rosie Thomas,TRCPCHH12903CE7C90,1707895.0,7
3487,Pearls,Sade,TROEFIZ128F42598D7,133592.0,68
3488,Bullet Proof Soul,Sade,TRMFXMQ128F4259B01,596855.0,90
3489,Avenue,Saint Etienne,TRFSJKL128F931667C,1057641.0,16
3490,Like A Motorway,Saint Etienne,TRTBJLR128F92CC8BE,965147.0,68
3491,I Don't Know You Anymore,Savage Garden,TRFMPAM128F4273C8B,1228226.0,102
3492,Come On Eileen,Save Ferris,TRMYKZM128F4265F61,1535781.0,95
3493,Laura,Scissor Sisters,TRHVITG128F42B4823,119060.0,68
3494,"She Loves Me, She Loves Me Not",She Wants Revenge,TRFZARP128F14768F6,1551495.0,64
3495,Morning Train (Nine To Five),Sheena Easton,TRVNYXT128F424ED26,1619902.0,6
3496,No Worries,Simon Webbe,TRWWANS12903CF606A,1435706.0,7
3497,Your Love Is A Lie,Simple Plan,TRDVOEO12903CBDF55,328501.0,90
3498,Holding Back The Years,Simply Red,TRKFUGZ12903CA41DB,601802.0,89
3499,Ev'ry Time We Say Goodbye,Simply Red,TRLBBAZ128F148EEB8,1762840.0,54
3500,Alison,Slowdive,TRKQPJG128F92E3F57,202625.0,73
3501,Sing,Slowdive,TRDEFVC128F92E3F6D,202638.0,56
3502,The Planets Bend Between Us,Snow Patrol,TRGNAVK128F931FCAA,1450244.0,11
3503,Circles,Soul Coughing,TRALWCX12903CC5048,413389.0,68
3504,Get A Life,Soul II Soul,TRTZASZ128EF3519C8,1558257.0,31
3505,I Got You,Split Enz,TRRZGUM128E0784450,1763314.0,8
3506,Abraham,Sufjan Stevens,TRMXAGI128F4281B1C,284764.0,95
3507,There's A Moon In The Sky (Called The Moon),The B-52's,TREJAVK128C71963F7,1099407.0,27
3508,Downtown,The B-52's,TRSHNLC128F14961EC,1460813.0,68
3509,Penny Lane,The Beatles,TREWDIC128F92FC6F7,106898.0,54
3510,Daddy's Car,The Cardigans,TRGJWDV128E078EF07,464287.0,6
3511,Fine,The Cardigans,TRKXSQJ128E078EF0D,464615.0,9
3512,Never Recover,The Cardigans,TRBJUOZ128F9355C37,464679.0,26
3513,Lovefool,The Cardigans,TRIBVZG128F4241AA8,134190.0,2
3514,Heavens Above,The Communards,TRLDXDQ128F146C588,1317158.0,2
3515,You Can't Hurry Love,The Concretes,TRXGCBX128F42AE862,1463394.0,6
3516,New Friend,The Concretes,TRGBPBY128E0781677,958189.0,12
3517,Da Doo Ron Ron,The Crystals,TRZPPPC128F92EF992,104954.0,5
3518,Girls Can Tell,The Crystals,TRQWHEJ12903CFB7BE,1019310.0,31
3519,Then He Kissed Me,The Crystals,TRRHBZV128F933DD94,104956.0,12
3520,The Engine Driver,The Decemberists,TRDDWBE128F427EF9A,202189.0,11
3521,On The Bus Mall,The Decemberists,TRFIIHS128F427EF9D,202192.0,9
3522,O Valencia!,The Decemberists,TRCSXOV128F427EFB1,297702.0,15
3523,The Crane Wife 1 & 2,The Decemberists,TRSSSKQ128F427EFBE,196893.0,12
3524,When The War Came,The Decemberists,TRCMAQZ128F427EFB6,297704.0,24
3525,Shankill Butchers,The Decemberists,TRMBKCZ128F427EFB8,297706.0,11
3526,Chelsea Dagger,The Fratellis,TRZODCU128F933923E,137917.0,11
3527,Vince The Loveable Stoner,The Fratellis,TRVAJRE128EF343907,1132921.0,4
3528,Everybody Knows You Cried Last Night,The Fratellis,TRBPEOE128F148299E,1872769.0,26
3529,Got Ma Nuts From A Hippie,The Fratellis,TRLYMWT128F14829A0,1784193.0,3
3530,Clinging On For Life,The Hoosiers,TRUUDUP128F425E4F0,1582272.0,64
3531,Killer,The Hoosiers,TRRUYED128F425E4F3,489029.0,27
3532,Happy When It Rains,The Jesus And Mary Chain,TRTCMFS128E07964F9,1500154.0,24
3533,April Skies,The Jesus And Mary Chain,TRYTMVA128E07964F8,694675.0,64
3534,On The Wall,The Jesus And Mary Chain,TRPBGEH128F4295A92,484057.0,9
3535,Boys Will Be Boys,The Ordinary Boys,TRLDYLL128F42555DD,1555108.0,11
3536,I Luv U,The Ordinary Boys,TRLBZEF128EF342DD0,1403453.0,7
3537,If I Know You,The Presets,TRRMRHT128F92D998D,991964.0,86
3538,As Tears Go By,The Rolling Stones,TRBZXHP128F427D0E5,105928.0,6
3539,Hummer,The Smashing Pumpkins,TRLQRUA128E07888FC,131734.0,68
3540,Soma,The Smashing Pumpkins,TRKVETH128E07888FF,131736.0,12
3541,Luna,The Smashing Pumpkins,TRMHTSZ128E0788905,131743.0,95
3542,Regina,The Sugarcubes,TRUFHDE128F92E051D,1369007.0,4
3543,Molly's Lips,The Vaselines,TRVLKSH128F93163F9,1387593.0,9
3544,Femme Fatale,The Velvet Underground,TRIZDWQ128E079130C,105139.0,20
3545,I Got The Wherewithal,Theaudience,TROKYAU128F1491158,1365061.0,7
3546,Another Night In,Tindersticks,TRIYEYW128E0792C4B,1568544.0,4
3547,I Don't Like Mondays,Tori Amos,TRDVIDH12903C9F421,803085.0,90
3548,Big Wheel,Tori Amos,TRVNVAS128F42A08FF,1789278.0,7
3549,Girl Disappearing,Tori Amos,TRZZIRH128F92C1D67,1789290.0,4
3550,Code Red,Tori Amos,TRNGZIS128F42A09EC,1789315.0,5
3551,Two Months Off,Underworld,TRFAQJU128F9351452,304885.0,64
3552,Fall To Pieces,Velvet Revolver,TRVSBGC128F4283DBB,823838.0,29
3553,Loving The Alien,Velvet Revolver,TRTZJUU128F4284223,1239656.0,64
3554,(If You're Wondering If I Want You To) I Want You To,Weezer,TREJROQ128F930DF3E,71246.0,8
3555,Come In Out Of The Rain,Wendy Moten,TRKSHMF128F145BB25,1320048.0,68
3556,Flying Without Wings,Westlife,TRGMCIH128F92DD50E,446943.0,11
3557,Pessimist,Wild Nothing,TRILUPL128F930057A,887163.0,12
3558,Gettin' Jiggy Wit It,Will Smith,TRNQXTM12903CB1E9F,2467.0,12
3559,Miami,Will Smith,TRVSJQC128F4265773,20364.0,4
3560,Life Of A Salesman,Yellowcard,TRVYZIF128F1462E02,220595.0,2
3561,Only One,Yellowcard,TREJJLL128F1462E03,435106.0,11
3562,View From Heaven,Yellowcard,TRVAXQV128F1462E06,435135.0,4
3563,Believe,Yellowcard,TRWVZBZ128F1462E08,435148.0,3
3564,Back Home,Yellowcard,TRSAIDC128F1462E0A,435156.0,6
3565,Pages,3 Doors Down,TRMEQLY128F424EAD2,268778.0,28
3566,When It's Over,3 Doors Down,TRMJBDR128F424EADD,389196.0,4
3567,She Don't Want The World,3 Doors Down,TRECJZR128F424EADF,273156.0,90
3568,I Need You,America,TRADEPB12903CCBAEE,1787241.0,5
3569,Lonely People,America,TRZYBUF128F932D26E,482369.0,89
3570,Another Perfect Day,American Hi-Fi,TRXHUBY128F427E299,788105.0,5
3571,Cataracts,Andrew Bird,TRLGQLW128EF3453BA,139642.0,12
3572,Spare-Ohs,Andrew Bird,TRQMZCQ128EF3453BF,139644.0,16
3573,Draw Your Swords,Angus & Julia Stone,TRQRLGR12903CB5C33,488041.0,5
3574,I'm Not Yours,Angus & Julia Stone,TRJSGCE12903CB5C34,175290.0,20
3575,Red Berries,Angus & Julia Stone,TRZIDBL128F42670CD,796932.0,20
3576,Invalid Litter Dept.,At The Drive-In,TRBHQME128F429B01C,184696.0,31
3577,The Shining,Badly Drawn Boy,TRVLGQE128F423EE49,1134439.0,3
3578,Fall In A River,Badly Drawn Boy,TRKLKTL128F423EE4C,1509675.0,11
3579,Stone On The Water,Badly Drawn Boy,TRCHDFM128F423EE4E,1708068.0,16
3580,Johnny Ryall,Beastie Boys,TRBUZFM128F145AC8C,5354.0,26
3581,Cooky Puss,Beastie Boys,TRUMFFK128F14595CC,81251.0,15
3582,If You Find Yourself Caught In Love,Belle And Sebastian,TRVBHXF128F42819B0,480289.0,28
3583,Another Sunny Day,Belle And Sebastian,TRCFJQW128F4281991,504683.0,12
3584,The Blues Are Still Blue,Belle And Sebastian,TRQHHTU128F427ED1B,494656.0,31
3585,Funny Little Frog,Belle And Sebastian,TRRSMXH128F427ED19,102602.0,11
3586,For The Price Of A Cup Of Tea,Belle And Sebastian,TRLIHJA128F428199B,504692.0,68
3587,Promise Me,Beverley Craven,TRNJMKH128F426749E,772119.0,9
3588,Memories,Beverley Craven,TROMGRQ128F42674A1,772241.0,77
3589,Change,Blind Melon,TRNYTGW128F145B793,1382273.0,29
3590,No Rain,Blind Melon,TRSBBOA128F145B794,1240.0,11
3591,Advert,Blur,TRSPYGV128F1485B60,403679.0,27
3592,Picture Of You,Boyzone,TRNOWIK128F92F0026,1701462.0,16
3593,The Lost Get Found,Britt Nicole,TRDPBUW128F9323C3A,435752.0,2
3594,Headphones,Britt Nicole,TRQPFLE128F930C625,675465.0,15
3595,Ibi Dreams Of Pavement (A Better Day),Broken Social Scene,TRRTCJD128F932A77E,327587.0,73
3596,Stickshifts And Safetybelts,Cake,TRMWSBM128F428D305,476148.0,16
3597,She'll Come Back To Me,Cake,TRPRGAC128F428D310,1368355.0,12
3598,Italian Leather Sofa,Cake,TRVGDMZ128F428D313,209506.0,3
3599,Hurting Each Other,Carpenters,TRHXHDL128E0791245,1531242.0,2
3600,Goodbye To Love,Carpenters,TRIPQQA128E0791249,287027.0,8
3601,Jambalaya (On The Bayou),Carpenters,TRWKSNO128F9326746,1475355.0,64
3602,Spies,Coldplay,TRNOHRW128F147DF91,77780.0,12
3603,Yellow,Coldplay,TRIKGRK128E0780DB0,77782.0,77
3604,The Scientist,Coldplay,TRMZXEW128F9341FD5,77594.0,95
3605,Clocks,Coldplay,TROSYZC128F422AA3A,53753.0,4
3606,Shiver,Coldplay,TRGWHCX128F422AA3D,77670.0,18
3607,Lookin' Out My Back Door,Creedence Clearwater Revival,TRFRCUR12903CE7C0A,97899.0,73
3608,Have You Ever Seen The Rain,Creedence Clearwater Revival,TRQYSVX128F146EC38,97904.0,15
3609,While My Guitar Gently Weeps,Damon & Naomi,TRPGTNS12903CEAD8B,1273407.0,15
3610,Helter Skelter,Dana Fuchs,TRSORHL128F423A0AF,947639.0,5
3611,A Pocketful Of Stones,David Gilmour,TRLVFJS128F146C71D,1069196.0,16
3612,Chocolate Girl,Deacon Blue,TRPDVWB128F4259BFC,964643.0,90
3613,Careless Memories,Duran Duran,TRCKCTZ128F1456F88,136058.0,43
3614,Don't Be Cruel,Elvis Presley,TRGUIHT128F933116F,197061.0,54
3615,(Feels Like) Heaven,Fiction Factory,TRTOJNN128F4260DD7,1589888.0,27
3616,Star Of The County Down,Fiddler's Green,TRNZYFR128F9303217,1623111.0,11
3617,Falling,Florence + The Machine,TRFHATN128F92F991E,221274.0,20
3618,Hardest Of Hearts,Florence + The Machine,TRERMWV128F92F991F,221278.0,11
3619,One Of Us,Flowing Tears,TRNXWGD128F4269340,1775649.0,5
3620,Don't Need The Sun To Shine (To Make Me Smile),Gabrielle,TROWYLI128F4263DB4,1671212.0,11
3621,Sweet About Me,Gabriella Cilmi,TRUOSEU128F42662F7,461330.0,20
3622,Sanctuary,Gabriella Cilmi,TRRHFML128F92E0999,461363.0,90
3623,Safer,Gabriella Cilmi,TRVEFNB128F9303EA8,463756.0,90
3624,Baker Street,Gerry Rafferty,TRONIEW128F14AADAF,84258.0,12
3625,Emotionless,Good Charlotte,TRQQORS128F930B14D,396271.0,3
3626,I Just Wanna Live,Good Charlotte,TRTODYW128F4282A13,396347.0,4
3627,Ghost Of You,Good Charlotte,TRVPUZF128F4280C21,396351.0,20
3628,History,Groove Armada,TRKHNLW12903CBFA4E,786895.0,15
3629,Candylion,Gruff Rhys,TRLTXZD128F4281A5F,879532.0,2
3630,Flagpole Sitta,Harvey Danger,TRFLNKX128F9339775,128044.0,95
3631,John Wayne Is Big Leggy,Haysi Fantayzee,TRZUHRM128F4260DE2,1423273.0,64
3632,Things Can Only Get Better,Howard Jones,TRKTHXU12903CD4CC5,792073.0,12
3633,No One Is To Blame,Howard Jones,TRUFAQG128F146F148,791388.0,27
3634,High School Hellcats,James Intveld,TRPHZWC128F92E3958,1000035.0,90
3635,Fire And Rain,James Taylor,TRXSMUD128F4296A8D,108489.0,54
3636,Hallelujah,Jeff Buckley,TROEXLH128F92E62BF,84894.0,12
3637,Dream Brother,Jeff Buckley,TRATQPF128F92EA312,84898.0,31
3638,Lilac Wine,Jeff Buckley,TRICHFU128F92FC109,84892.0,68
3639,If Heartaches Were Nickels,Joe Bonamassa,TROSWTW128F934631F,847283.0,68
3640,Don't You Love Me Anymore,Joe Cocker,TRYKSAB128F145D6F5,953538.0,86
3641,Valotte,Julian Lennon,TRTITPO128F1469632,136085.0,5
3642,Somebody Is Waiting For Me,Juliana Hatfield,TRXFWSD128F9331941,1755709.0,90
3643,Nicest Thing,Kate Nash,TRPEUZE128F42A24DC,76970.0,8
3644,Hockey Skates,Kathleen Edwards,TRGUZSY128F9312BF9,1272083.0,6
3645,Pink Emerson Radio,Kathleen Edwards,TRNOOIW128F92F7400,1049209.0,56
3646,Hollow Life,KoRn,TRSDJLV128F92F85EF,351636.0,8
3647,Alone I Break,KoRn,TRHEYSM128F428318C,351645.0,2
3648,Sisters Of Mercy,Leonard Cohen,TRUTWMU128F9339059,131715.0,27
3649,"So Long, Marianne",Leonard Cohen,TRJXEQA128F427057E,88906.0,68
3650,"Hey, That's No Way To Say Goodbye",Leonard Cohen,TRAMWTU128F4279B69,88941.0,90
3651,Teachers,Leonard Cohen,TRSCBKV128F427888D,131720.0,4
3652,"Seems So Long Ago, Nancy",Leonard Cohen,TRRUPXI128F4273F47,153576.0,24
3653,Let The Good Times Roll,Louis Jordan,TRSNUOO128F9306591,842192.0,6
3654,Barnyard Boogie,Louis Jordan,TROGLYO128F930656A,843325.0,3
3655,Saturday Night Fish Fry,Louis Jordan,TRMABRN12903CFB13D,842668.0,5
3656,Motown Blood,Mando Diao,TRLFTVT128F425BCAE,1727243.0,28
3657,The Band,Mando Diao,TROJUGD128F14632D5,1360399.0,95
3658,Paralyzed,Mando Diao,TRFRWXQ128F14632D7,1457791.0,6
3659,Next To Be Lowered,Mando Diao,TRUHCUV128F4267DFF,1230113.0,86
3660,Hill Farmer's Blues,Mark Knopfler,TRKOOHW128F145FAC7,735860.0,102
3661,Quality Shoe,Mark Knopfler,TRHZHDM128F145FAC9,1249210.0,89
3662,Our Shangri-La,Mark Knopfler,TRTYADI128E0783821,119653.0,4
3663,Remembrance Day,Mark Knopfler,TRZREIL12903CA502E,130578.0,11
3664,Mary Of Silence,Mazzy Star,TRGOERQ128E0782865,1063429.0,20
3665,Five String Serenade,Mazzy Star,TRZOBGT128E0782866,1612398.0,15
3666,Blue Light,Mazzy Star,TRXLKZL128E0782867,877314.0,68
3667,She's My Baby,Mazzy Star,TRYNDPA128E0782868,1653306.0,3
3668,Unreflected,Mazzy Star,TRNHZEQ128E0782869,1187756.0,63
3669,Into Dust,Mazzy Star,TRGUQRY128E078286B,1931058.0,3
3670,All Hell Breaks Loose,Misfits,TRCRYZP128F149293A,1191465.0,27
3671,Vampira,Misfits,TRFBKDD128F4298544,202984.0,95
3672,R U Still In 2 It,Mogwai,TRSOIPR128F425BCDE,520697.0,3
3673,Take Me Somewhere Nice,Mogwai,TRPXNIP128F425DCF2,1088070.0,54
3674,Secret Pint,Mogwai,TRUYXMK128F425DCF8,919233.0,15
3675,Travel Is Dangerous,Mogwai,TRJAPJF128F146CB4E,1268577.0,8
3676,How We Do,Mount Sims,TRMEYZL128F930BAB1,1427329.0,5
3677,(When You Wake) You're Still In A Dream,My Bloody Valentine,TRRMCOW128F4259DF0,243434.0,27
3678,No More Sorry,My Bloody Valentine,TRGCKAZ128F4259DF1,243437.0,95
3679,Inside Of Love,Nada Surf,TRFTKLW128F422DE65,1497678.0,63
3680,Communist Daughter,Neutral Milk Hotel,TRJBGYJ128F935577C,85335.0,20
3681,Oh Comely,Neutral Milk Hotel,TRFDWYF128F935578B,79594.0,20
3682,Ghost,Neutral Milk Hotel,TRUDGJY128F93557B2,100506.0,102
3683,Dressed To Kill,New Found Glory,TRYLMXY128C71967B6,328367.0,68
3684,Someday We'll Know,New Radicals,TRNAABY128E078E759,1030504.0,89
3685,In Need Of A Miracle,New Radicals,TRAIEXA128E078E75E,1522769.0,18
3686,Technicolor Lover,New Radicals,TRVBILZ128E078E764,708410.0,6
3687,Crying Like A Church On Monday,New Radicals,TRBIKME128E078E76A,2294563.0,89
3688,Lonely Planet Boy,New York Dolls,TRYNZLO128F4244423,1764831.0,7
3689,One Day I'll Fly Away,Nicole Kidman,TRAHVTE128E0792462,1481506.0,31
3690,Lotta Love,Nicolette Larson,TRAGMXD128F148B6F6,1905689.0,20
3691,Hello,Northern Kings,TRMQUIU128F4280B8A,1528786.0,86
3692,New Virginia Creeper,Old Crow Medicine Show,TRDGOUH12903CEA5AC,1607357.0,5
3693,Safer Hands,Olive,TRFNROH128F4299B92,1345686.0,7
3694,Million Faces,Paolo Nutini,TRVYTJT128F423ACD6,331573.0,12
3695,Billy Don't Be A Hero,Paper Lace,TRQPVHQ128F9311F16,937872.0,86
3696,As I Die,Paradise Lost,TRWHDHA12903CF454D,1188541.0,90
3697,Better Man,Pearl Jam,TRGIRFJ128F427E0F5,98453.0,15
3698,Immortality,Pearl Jam,TRDNRTE128F4284974,103091.0,8
3699,All Those Yesterdays,Pearl Jam,TRAYTXW128F427D773,422021.0,11
3700,Insignificance,Pearl Jam,TRNEFGQ128F931FD70,422029.0,68
3701,Too Young,Phoenix,TRVFAEW128F42577F3,134390.0,24
3702,Everything Is Everything,Phoenix,TRHGPOY128EF342373,134921.0,68
3703,Lemon Meringue,Poe,TRYDGBN128F9356C6A,1900912.0,12
3704,Spanish Doll,Poe,TRSGZAY128F9356C6B,1900944.0,7
3705,Illusion & Dream,Poets Of The Fall,TRYQOIJ12903CD58A6,1353475.0,56
3706,Blurry,Puddle Of Mudd,TRNLYLO128F148D14E,151040.0,7
3707,Subterranean Homesick Alien,Radiohead,TRACECN128F9310E97,77297.0,8
3708,Exit Music (For A Film),Radiohead,TRZSOWU128F9310EA2,107387.0,29
3709,Let Down,Radiohead,TRZWLTC128F4252DA6,78354.0,68
3710,Karma Police,Radiohead,TRSSDHO128F9310EA5,64344.0,20
3711,Fitter Happier,Radiohead,TREAPPO128F9310EB4,139773.0,6
3712,Climbing Up The Walls,Radiohead,TRRUIKN128E078218F,110838.0,9
3713,Paper Wings,Rise Against,TRBZUQZ128F42B4594,350625.0,6
3714,Jealous Guy,Roxy Music,TRILIVL128F1469326,1063855.0,11
3715,Crying,Roy Orbison,TRMWOEB128F426AB59,668460.0,6
3716,Why Can't We Live Together,Sade,TREPQFZ128F92FFC03,1357736.0,102
3717,I Want You,Savage Garden,TRNWJVS128F4279AB8,1677817.0,2
3718,Chemistry,Semisonic,TRYOWIA128F14599C1,1575147.0,64
3719,New Age Messiah,Sentenced,TRJBVEO12903CF264D,1555424.0,4
3720,Can't Cry Anymore,Sheryl Crow,TRMJADW128F9322BF3,685634.0,7
3721,Paint Pastel Princess,Silverchair,TREAFLO128F426AD41,1012989.0,9
3722,Steam Will Rise,Silverchair,TRRAVXC128F4271977,1020950.0,6
3723,Untitled,Silverchair,TRYHGTE128F42702C4,1752937.0,68
3724,Straight Lines,Silverchair,TRVSLBO128F429B5FC,1385990.0,6
3725,She's My Heroine,Skunk Anansie,TRXLOMK128F9313217,802362.0,4
3726,Infidelity (Only You),Skunk Anansie,TRZDSZJ128F931323A,802977.0,3
3727,Hedonism (Just Because You Feel Good),Skunk Anansie,TRXGGQV128F92E176C,802945.0,54
3728,Brazen (Weep),Skunk Anansie,TRAQRZL128F93283FB,803066.0,11
3729,Spitting Games,Snow Patrol,TRARAIO128E0780FDE,1414142.0,68
3730,Chocolate,Snow Patrol,TRACPZH128F9311764,1464012.0,4
3731,Run,Snow Patrol,TRIINUC128F9319F10,257798.0,18
3732,Ways & Means,Snow Patrol,TRSOQRA128F9329082,1385705.0,28
3733,Catch You,Sophie Ellis-Bextor,TRGGTMP128EF35F803,911305.0,4
3734,House Of Gods,Sophie Hunger,TRAPQLU128F9324E1C,1491397.0,7
3735,Headlines (Friendship Never Ends),Spice Girls,TRWXUMV128F4298470,1678116.0,77
3736,Little Miss Can't Be Wrong,Spin Doctors,TRNUARM128F4265C6F,491371.0,54
3737,Stuck In The Middle With You,Stealers Wheel,TRZHBQJ12903CC5E4E,128611.0,5
3738,The Blacksmith,Steeleye Span,TRULFFO128F92F961C,1173822.0,20
3739,One Misty Moisty Morning,Steeleye Span,TRSVUHI128F930C231,543211.0,29
3740,Wicked Game,Stone Sour,TRVLUFS12903CBE644,431347.0,68
3741,Failure,Swans,TRCHGLH128F930F567,1278403.0,20
3742,Miracle Of Love,Swans,TRFUGVZ128F930F382,1133040.0,24
3743,Funny Funny,Sweet,TRRKWEI128F429A299,883911.0,12
3744,Little Willy,Sweet,TRZMHVD128F92DF5F3,539357.0,5
3745,Alcoholiday,Teenage Fanclub,TROHSNA128F425A29A,506820.0,18
3746,Tears Are Cool,Teenage Fanclub,TRCKYTE128F4259AF6,1071328.0,4
3747,Mean Woman Blues,The Allman Brothers Band,TRPOYGU128F4264268,780107.0,90
3748,I Mostly Copy Other People,The Almost,TRTFDKB128EF34DF94,812062.0,20
3749,Octopus's Garden,The Beatles,TRDNKVB128F4288EBD,107905.0,7
3750,Golden Slumbers,The Beatles,TRGTYDX128F14766DB,107914.0,4
3751,Let It Be,The Beatles,TRBMYYT128E07837F3,1575.0,5
3752,Paperback Writer,The Beatles,TRNIQPN128F92FC6FF,180332.0,28
3753,Wherever You Will Go,The Calling,TRILIDM128F9364C90,310472.0,9
3754,Carnival,The Cardigans,TRZHNLH128F4241AA0,464274.0,3
3755,Straight To Hell,The Clash,TRQZIYJ128F4259CF5,76483.0,29
3756,Dreaming My Dreams,The Cranberries,TRSBBVX128F145F94F,1202242.0,18
3757,Daffodil Lament,The Cranberries,TRZWCGL128F145FB41,927200.0,68
3758,No Need To Argue,The Cranberries,TRSTBGC128F92E3088,932061.0,9
3759,Here I Dreamt I Was An Architect,The Decemberists,TROXQHT128F932680E,154260.0,63
3760,A Cautionary Song,The Decemberists,TRLDHTB128F9326818,1585749.0,12
3761,Odalisque,The Decemberists,TRUVDOJ128F932681D,154264.0,26
3762,Cocoon,The Decemberists,TRIEHVV128F9326821,202174.0,6
3763,Grace Cathedral Hill,The Decemberists,TRICUNK128F9326825,154265.0,4
3764,The Legionnaire's Lament,The Decemberists,TRMZYRP128F9326829,154268.0,5
3765,Half Jack,The Dresden Dolls,TRJCIYT128EF356B39,101682.0,56
3766,The Perfect Fit,The Dresden Dolls,TRMOZCY128EF356B43,1196860.0,4
3767,We Got The Beat,The Go-Go's,TRNLTHU128F425C91D,602852.0,90
3768,Get Up And Go,The Go-Go's,TRYNUHJ128F146685C,1395618.0,11
3769,Johannesburg,The Housemartins,TRBVDIC128F1485E65,937478.0,26
3770,Bow Down,The Housemartins,TRLUVQL128F145A5C5,1245873.0,7
